,Unnamed: 0,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits,sum_food
73319,73319,PAK,999.0,999,999,999,2018,0.888570895152703,12.0897921962247,0.533225113684474,0.07481837250750016,5.14290039817619,9.154781957385428,2.61312137707936,16.4909549400482,1.98685970892899,0.888570895152703,294.164942631555,13.5799195314883,1117.94856856322,132.030358147213,9.7852480854218,106.378238959089,3022.21891345848,427.878553742235,14.9405968564291,16.2552204003475,157.580531919933,657.414827172285,24.3371103479552,2.58708482047593,6.04081298440149,9.142350464203552,41.4461136700467,67.7845122642176,0.0007009504161223708,0.0007092473574004432,0.0023546475417767125,0.19650509336241817,0.006211115378264527,0.0007428128856936876,0.013095501025122335,0.004579078161337577,0.02906463215007915,0.006562404365117186,0.0839274546655703,0.38240399636389816,0.0032576898077515625,0.011512362863850245,0.05632785037800112,0.09184992103365322,0.03537686973644302,959.3702527228533
73883,73883,PAN,999.0,999,999,999,2018,1.29920313869585,18.9996289834783,1.47832004146304,0.07441856539509528,8.80208739023422,6.31601683847988,2.72704428331635,85.6802611792601,3.39024778306967,1.29920313869585,769.045989898538,110.202865841928,1794.01153674537,225.020625059176,17.7250494203267,130.075977854771,2376.79636998513,687.272732956589,15.0574597606865,16.3327478075534,288.68889735792,949.245544779677,189.491045590666,2.68442605339848,12.3024175071516,8.63222869152218,74.5458943393016,56.2517146839744,0.0003317718638190119,0.0004110635625263394,0.018817732470290314,0.31153117152571463,0.013639419798270866,0.006456414062361886,0.008648890131050423,0.015663531033914786,0.04749527868713105,0.03157159846327916,0.02129853562582041,0.2021577741378645,0.009954682840533021,0.040320641488349726,0.020083661780427857,0.09497102716097057,0.08222823997258036,1592.1946543044387
74447,74447,PER,999.0,999,999,999,2018,1.42979257652029,19.6505122377057,1.40164511184439,0.05968394851455305,9.97320234064385,4.93444497230718,2.80017764696252,107.643855267658,3.29537674747899,1.42979257652029,1609.45969829904,110.167236254682,2444.0269456507,248.31780358697,6.43886937033659,156.849037663475,2343.15953132975,791.91264123713,7.81222120133672,11.0291970179471,250.946738610776,576.276027957177,157.561701918336,2.57668553035051,15.4473622631668,7.32055442769442,78.9568154310521,58.2004384806294,0.000436205038274098,0.00026214950762794753,0.013906625209953494,0.18010631733267593,0.008173381664389218,0.01865092831376622,0.022457736391853906,0.0347543035994081,0.08776333464628835,0.026973679221689577,0.02795486575047374,0.20863574966359758,0.005882982065842671,0.027176653641246138,0.015321577323474318,0.0774358269566112,0.18442373515827454,1235.1693811097857
75011,75011,PHL,999.0,999,999,999,2018,1.25512183300881,27.5408875813638,0.805667394508223,0.09997783207165464,3.34486029620735,15.502089146554,3.46616425123475,68.9435437540037,3.35288891863264,1.25512183300881,458.147835560627,110.900946984497,1462.28577125737,196.538536962753,20.7520157156171,99.0507837422989,2418.5681159883,627.626443377808,9.98708886120725,7.87898220371514,240.041554163265,485.547809576862,529.609515399763,2.41033740434803,12.6550042997106,22.9115480691456,73.3641578774981,63.8751468264775,0.0005913732452726548,0.001013240502507283,0.019283790592370356,0.15118318864368713,0.005173239069155973,0.0006804264432056514,0.019796973194081045,0.025670146140691935,0.02626492573137809,0.04746925955040921,0.05510132712808775,0.3313070376101973,0.00042244954486446196,0.009574480221379706,0.0026327444365395153,0.11520076753309447,0.08865679834142284,957.3168652495835
75575,75575,PNG,999.0,999,999,999,2018,1.20994378939313,14.6234732973505,1.26807964540805,0.01248818368795826,7.91043356217192,23.5865029434358,0.680663674918599,67.2790175501252,2.32320009879706,1.20994378939313,72.7429923321594,103.130608044432,2410.49440254587,228.86172111547,24.6719808415162,57.5163345868721,2666.52213376018,514.546162276638,1.32058385793823e-66,3.49659568897545,407.913333198866,791.704378722485,1.65097181418796,2.59485627077121,8.8260655731114,14.4149708960501,66.0873630256589,59.4745519131604,0.0014949369473375024,0.0008742441909504722,0.052808749275370395,1.3968957245777394e-07,0.009038287926820135,0.003052800206857805,0.004382289199685179,8.081814162926523e-06,0.2752819908317098,0.010141385591507407,0.16983095507150145,0.32504257635676065,0.0001251487120712281,0.007505518559174581,0.0010366555717521294,0.12119165083221528,0.005696405534592342,675.9022446162951
76139,76139,POL,999.0,999,999,999,2018,2.08853271578839,20.0322984724866,1.70656140975287,0.1057258157542225,10.5681277209051,12.0167352587259,3.8256592696273,96.1074769194461,3.76800176602491,2.08853271578839,1344.34808365317,25.8726025657098,3473.02107007554,354.727765980839,11.1529636359791,152.469558390534,3126.72181071525,595.734211866325,8.70157267792579,14.7469188042736,328.907094142003,1737.69952076364,29.1204043891442,2.53837745827375,18.7150816120235,13.2284642190079,80.6946252281293,50.3395342520988,0.0008405962845013281,0.0005574078649955639,0.02845527140494662,0.03666847140613544,0.030396234213890497,0.03358681378648414,0.019305768220062004,0.014348858268830839,0.05112042503378593,0.04671202525864086,0.016022485726881582,0.15309757413913713,0.0027280051308753808,0.002139784528378186,0.14895098886786842,0.13363999131423482,0.17570348279612863,1337.0921791603687
76703,76703,PRT,999.0,999,999,999,2018,1.9338093598257,19.7211638160505,1.63161307851417,0.13515043018952466,9.95458294345224,9.26916902896392,3.63183694519534,99.6825594066102,3.97762100080333,1.9338093598257,1036.62757926511,91.5397926665015,3200.23133834738,283.297357053898,10.5455263680242,186.291236925483,3100.47641887843,776.962821244579,5.42042265091889,16.6961143521522,275.029871726919,1364.60002705483,945.516335942955,2.6677563925923,11.8530644455622,9.64247181009764,88.0989169923246,47.8055621109018,0.0005996262388365724,0.00032332817221739606,0.00455946859556477,0.07096598892548572,0.04728042789829272,0.01298090892968374,0.012337900143426865,0.04052062876879744,0.04717556507560488,0.011910368773110795,0.020480690495447384,0.09079014160802767,0.0021332666510998103,0.008403320053716695,0.07873001773347503,0.11510813195058606,0.3005497897971018,1400.297320747497
77267,77267,PRY,999.0,999,999,999,2018,1.01755306401985,15.0969089426778,1.32442858366913,0.0711366823025336,7.60453464672194,5.15920668769351,2.25051297089933,71.1068629393794,3.36285498218527,1.01755306401985,1079.49368443515,101.170884119983,2719.70664590737,169.529122546872,20.9550950197489,167.160902767594,2373.07282778515,702.51897936166,8.6254600021924,11.2277788963887,428.585513387772,1476.85815093884,87.6810391939718,2.77377165955633,9.59992724125424,9.53862146149334,78.3043575635295,55.714902106503,0.0007503267209635912,0.00014391807636087892,0.026481615242883966,0.30690112779993434,0.011110173444566785,0.020719086843118902,0.026034730247426505,0.010666391421701605,0.11906160050856543,0.027510737188137565,0.026426516514456138,0.11499131213548612,0.005447903449601748,0.014723895287718477,0.07245416683348214,0.06095763106867715,0.0844821849143852,1111.1593630186455
77831,77831,PSE,999.0,999,999,999,2018,3.71439743388641,59.0634236806805,2.21666972850533,0.09892162795218237,16.9271671398478,11.5102425638763,0.158869928838779,380.702491658661,3.59941144476287,3.71439743388641,1444.83522452009,152.951952099362,5862.08754481669,750.233047642002,13.2362315765412,131.748252333612,3665.37923614113,2791.64952043393,13.2727270683409,67.7125041990965,262.165392254737,1000.8280887152,54.6632138445494,2.71576926086977,7.47216498316317,12.5816121249365,245.654072776191,53.1834312527971,0.0006782937223641565,0.00041626616034653937,0.01707665938085064,0.13166759481236018,0.04466177086366447,0.012424483823060772,0.021629536725061894,0.02337212289536229,0.02835420018434412,0.014979297971079436,0.009573279959100508,0.32521683836770443,0.01374407826990256,0.027167097437787977,0.05351974315371839,0.10025290355205412,0.07634420476905529,1389.9647094660818
78395,78395,QAT,999.0,999,999,999,2018,1.70950226322958,24.2406141689539,1.73908756735057,0.08037048461673467,9.60375177609216,11.4342139315873,0.150763280891723,139.691431526739,4.27310589710504,1.70950226322958,1145.30974654618,170.079013144885,3086.69181748865,359.658567037883,13.2108197118133,154.818291876461,3559.97121630823,782.019760487379,8.98783882082544,19.3341945958203,268.546717003388,1118.76835307004,46.965223119979,2.71773747034296,14.5278510081212,10.6357884229558,83.417162012173,53.778559414641,0.0006770350689457707,0.00048450763048563046,0.01710146405812829,0.15809589566002077,0.04497792783891318,0.012324909172957808,0.02052907997627591,0.023471144837101166,0.02557673582751301,0.018854562965845367,0.010866753174717473,0.3077892548340646,0.01386146283328465,0.02603752056236686,0.03913560783306897,0.1155712584379514,0.08427439467162454,1461.069880520323
78959,78959,ROU,999.0,999,999,999,2018,1.68941382961164,21.1560602934993,1.60138221996867,0.08991856828703249,8.0937648835097,17.4749752089641,2.28695625293361,104.097956279216,3.40676688555058,1.68941382961164,1398.06332336075,105.125193350435,2411.58013150071,237.447150351268,12.4095572646482,108.027874362274,3754.17545250715,1013.37469376267,6.61359264918602,21.5734008686392,346.793610937587,297.765751483621,708.474945997501,2.22550000981058,15.1128598321169,11.5392264610082,80.2083323137297,41.6318371420651,0.00028786269023712104,0.0002767837939724674,0.00530282584347912,0.08116228279781303,0.035587840173179376,0.04441729222767392,0.03123900069974958,0.02419170902849742,0.04066347348694018,0.029128200032809626,0.0030333249896789642,0.17320937706417047,0.006303601099706365,0.019340612995677162,0.09338765867331252,0.20914687398375356,0.11340271213231665,1712.8270551807832
79523,79523,RUS,999.0,999,999,999,2018,1.95739264012922,27.18766619482,1.43769847273263,0.1413677396659381,7.80135569824754,10.2256363395065,4.03424571134659,97.4476730553025,3.97040952469502,1.95739264012922,1269.52914727655,25.1715917162128,2854.22067291619,251.364703223871,12.2973298210252,115.683001414469,2566.62284269374,747.08312459499,14.8144263860927,22.3114577730286,348.274519630235,654.977834117019,829.023553015431,2.58185409024565,15.443590549147,11.6692953393419,76.2381959033463,49.0703855983801,0.0005564316543007641,0.0017749383540840713,0.024861311432491456,0.07383161979253058,0.0745541239460182,0.023538077273699526,0.03011136005052649,0.027575788737800814,0.14934743957156962,0.041493639662951894,0.07051181246860026,0.0332199045334915,0.013169925853373558,0.0008277042039676351,0.07775169935090827,0.14369836123533294,0.07180812221241432,1259.0807976912124
80087,80087,RWA,999.0,999,999,999,2018,1.44114509238747,16.3977536447407,1.14467266087354,0.013918201416214235,6.11171085806714,10.9091782612744,1.92703681600608,97.5055059729034,1.945752358847,1.44114509238747,1803.11175639432,96.8859034402449,4460.62096529383,330.223124915545,10.3845570960126,55.8644954286307,1834.75416651496,514.187100545558,32.4253682206425,11.6772232829683,104.249426355163,344.147121821955,17.468296052101,2.42382618639845,23.4915935411017,6.50112686849852,65.5375216959775,64.0101428041842,0.0002701722943763505,0.00010061130321658147,0.006742994364151507,0.5899531631307088,0.000924758625586254,0.00024104727429453512,0.0009873423509545087,0.01255882193761121,0.002462152493331327,0.0009832733855532937,0.013887492664372328,0.0828362222140751,0.00356028681196718,0.040523577426308084,0.025758923775173456,0.1422625944254652,0.06202836410663998,1975.7510412031334
80651,80651,SAU,999.0,999,999,999,2018,1.3433783334901,20.4592004483189,1.72345487107521,0.056348980695086086,6.63158805462226,11.1144319331971,1.81590118521568,70.2840047080737,3.93860476403466,1.3433783334901,597.839116708993,295.024417136046,1625.54259762021,246.879534866713,13.1477322663858,146.787447674173,3109.82288526055,582.936133739397,11.1760183277696,34.4527987140588,249.607069399125,956.115167418738,51.9880542355419,2.70672636962172,14.4955597001149,11.67096845939,88.0888546495421,54.1931189333088,0.0006792659073200587,0.0005147091922786,0.014767529126015826,0.1627266317732748,0.045498960437641976,0.012517482454848307,0.02818920441274849,0.030561621959701225,0.023328845209943563,0.04481390465727808,0.016187235722962216,0.24269566111810265,0.016881297841446558,0.03712492993312268,0.07149051282222675,0.09795848371112663,0.09771474302487546,1500.1622666402425
81215,81215,SDN,999.0,999,999,999,2018,1.35686792955492,14.9387294154551,1.40751612698172,0.07812589001737236,8.17174656457429,10.9081951833163,0.314844479006324,78.9093199208571,2.16267704941468,1.35686792955492,1852.55986800359,95.9549407987448,2063.40279879923,318.469392330138,9.57879888907114,95.5198211125295,2043.39866338442,505.13878609385,3.58651422277569,46.2349691560789,123.648177706542,688.890246963195,68.1113784421121,2.58866470339632,12.8227623058455,10.5061775773295,65.1291582371646,60.5608406859098,0.0016812983142415363,0.00015086744298960746,0.02913177485793738,0.17288773248809639,0.007695312454287466,0.0011392486235542955,0.007572666846119457,0.04547187534370081,0.015851609501240385,0.00787405440039479,0.03416626204475433,0.30947502995836246,0.013498443706620157,0.021597950472090788,0.05291458964635883,0.12309056696358651,0.07767482691829239,1061.3860989079103
81779,81779,SEN,999.0,999,999,999,2018,1.43681059302899,12.718546387033,1.07272078101606,0.0155338911254795,6.93506871054888,10.1356055321438,2.46592895504053,88.9785631928547,2.21678232026388,1.43681059302899,1809.23808276897,97.3234901459479,1342.98192718413,278.442808305236,12.6624283656081,91.0039466046602,1781.17155410988,428.59041032957,21.3826402656826,41.9285029455419,142.246287948108,1210.48133643754,464.449937594018,2.77721073806309,13.039405516887,9.19205449045214,51.9724911571583,60.7349238236298,0.0005229529695284095,0.0005114204116549303,0.011619335371141093,0.4762748806971825,0.01123807814120594,0.0008130648225126342,0.0022756395031109417,0.03977731232512589,0.0072621193367856055,0.019626351349903495,0.06377091324853557,0.18560670977820118,0.006745545456622741,0.016448687616689186,0.02878739574166956,0.06594938466629909,0.04723631743835168,1109.0691786433003
82343,82343,SGP,999.0,999,999,999,2018,1.20921832775542,14.5705522943803,1.25686007160399,0.04121808874131154,9.168654706555888,17.6440719435375,0.453389605381486,62.6306708892629,3.41074164229179,1.20921832775542,754.528796741205,118.169322190654,2180.76397532051,199.961779591474,11.9324341559406,129.017648858655,3044.98245957011,424.795109483552,15.1322867861678,20.1507816354326,275.207023017982,1388.59995940811,93.3645148154652,2.65265625435759,8.0787806610852,12.0112416452404,82.2581381862344,59.0768667982679,0.0005112267679486997,0.0009959717101170758,0.007896542715631024,0.09059076023992459,0.008604129636490671,0.0008642220521468902,0.027833703087163972,0.04223438563003222,0.03964238530213265,0.013579611203474406,0.006784634989470594,0.453152679507884,0.00218217485398011,0.013078764170687013,0.009983992950513658,0.1280013504696793,0.11284537597141148,1189.044734961821
82907,82907,SLB,999.0,999,999,999,2018,1.18749414197053,14.8880822878985,1.34894987312711,0.08029880776513154,8.2799640359516,22.9127122905226,2.93680543951836,69.0765661441397,3.13050968911749,1.18749414197053,1136.00215777991,115.419735696345,2451.14691390371,233.488864093412,9.32102666428608,66.92882983497,2619.81770616624,539.384165183292,0.0213535206645854,3.52964381121558,202.993471032017,865.767520297587,342.268600327832,2.61243895777727,8.79660177586276,13.7576621425036,81.0852628118768,58.0413962986311,0.0011827246562784687,9.281144718764511e-05,0.01002079018437159,0.14457423921931128,0.006712289507647913,0.0019434933538706638,0.011369422530663035,0.028051448560166344,0.04612529545738491,0.0257936446535228,0.010608567959017028,0.36862126350060076,0.0010462165134221834,0.02739746874067733,0.017742613250632602,0.16221104427288768,0.05620785842722624,1067.4564917167556
83471,83471,SLE,999.0,999,999,999,2018,1.44301513603223,13.5114932953365,1.36252950230892,0.0366856959451931,8.12739505689341,10.8990666670489,2.42575868069092,89.6085946966818,2.10678696377173,1.44301513603223,2680.25854963221,105.023970991614,2331.76971352005,281.407059749981,15.0560470941813,95.4694955257252,2146.58513760178,535.079719258685,5.18726429935406,21.6164291473365,128.842901300159,844.672131657891,327.570922450277,2.65903681345959,10.417214378545,11.7539992137816,69.5388659458266,60.0291302983233,0.0005183125870045432,0.00041520371271137153,0.005696237896343981,0.25461160284941287,0.0037701699147832633,0.0007227600572901733,0.006445296133482358,0.05298870503002785,0.011220489627528715,0.07384343572506998,0.07097745301887765,0.20350273434339583,0.0027305057658258297,0.02415082901316005,0.02319453026655319,0.13063593454874065,0.09789010356459862,911.7789070117403
84035,84035,SLV,999.0,999,999,999,2018,1.09609003751807,15.7141385177495,1.23076679189703,0.07652549301423066,6.8659583860064,5.97550806633209,2.88610263483161,84.1455296784148,3.17909867183873,1.09609003751807,955.610122243038,115.19540961995,1923.0316053983,259.281819281222,12.0383479021906,145.866296681869,2357.4744063526,682.255151697687,16.5822517192233,11.8662971019264,235.033625309612,752.801334315051,47.44388302023,2.61349011946384,10.9644452363917,7.86087644792367,76.0719758654356,59.4819633222985,0.0004301739564464361,0.0006636394607560376,0.02203478934994948,0.2737668053891673,0.01476404368924532,0.009774076826945293,0.016441856740923858,0.008356817369229764,0.039521536238564844,0.03934099343690579,0.018958116785376643,0.20728804230856512,0.0025385598924018878,0.02856405443844814,0.03922421944657873,0.10265690524304276,0.09914987641322193,1250.579922829454
84599,84599,SRB,999.0,999,999,999,2018,1.5478137098217,32.5942609555976,1.89960692276134,0.07433904793035664,5.81433200256179,10.6013607635445,3.83304219965862,82.7599614347561,3.84020293013067,1.5478137098217,647.376440053154,23.8146964699668,3518.82813975329,248.773292190681,11.750176844977,99.4180000173836,2138.94699811154,1059.35697073168,2.44525800974806,35.7287214760207,309.0714276766,663.754749687905,86.3056047067367,2.56271026951079,11.2387803797863,14.3228004124465,99.3592703915421,49.839197291245,0.0003900918427222335,0.0007893300876493586,0.020409749551399486,0.021165945787844167,0.041974701878253806,0.01307754702989855,0.013448894895699188,0.009556330404748278,0.04175302072820213,0.017521668671943685,0.10856092454133656,0.20030918855413948,0.002211259192180546,0.017939935949243088,0.07705186235101505,0.25680372542859664,0.08269677517477109,1794.8185472511186
85163,85163,SSD,999.0,999,999,999,2018,1.38881073161982,12.5068229094602,1.17557792841366,0.043341407713618336,6.87259938291776,10.6996412967957,0.335873943043363,98.2674941390131,2.09179971757588,1.38881073161982,1905.74996615338,94.5503103497278,2346.66701290183,295.317523558136,8.60842834748747,94.4069895351856,1954.11560222927,456.878868183872,7.03535759639155,31.3792509871307,136.35265598883,672.82543457562,66.8447594959848,2.56122522384786,11.3286864779515,9.15433883818896,57.1603845172561,62.2099319103345,0.0009646471471640966,0.00027932304724493577,0.011656834279572027,0.20437972634947965,0.0073755136513373185,0.0011542237864852287,0.006794348554377994,0.04507488715447979,0.02015174340444123,0.005661306969257332,0.03504565116545098,0.3292501877485576,0.0075755798772991585,0.02900581826044434,0.042759831860623224,0.1440129393046133,0.06551602972555345,1009.3557635924353
85727,85727,STP,999.0,999,999,999,2018,1.44095576793361,13.6831516803088,1.39108223269431,0.09618476308901798,8.2884035698608,10.0871148994846,2.35293600779857,84.430464318342,2.31622636804164,1.44095576793361,2618.40033626376,112.238291998253,2227.10718077459,275.174128757194,8.78261501932532,81.0683787017471,2115.20943567695,534.025083818228,2.82118305468636,32.4072999410414,135.30797773081,652.341865323806,293.358762962589,2.71598479111588,10.534232633103,12.043490290157,50.9857399186484,58.8682415921525,0.000543841517463683,0.00020554601752679387,0.013391914518173629,0.13387283874104616,0.025819244682324115,0.0014492968199984566,0.004236469171609658,0.07740067292293955,0.008125577097520095,0.022330688023199312,0.02616920838014672,0.3650513956311825,0.009331105186815975,0.008960000576118994,0.03414999014577428,0.03785428084386852,0.13492316663527346,955.265084462163
86291,86291,SUR,999.0,999,999,999,2018,1.29725493514364,20.588251442146,1.19395828931146,0.06630542216148848,5.68457578505108,12.2288796853229,2.35537137755976,78.0805396102498,3.28669803071934,1.29725493514364,986.405195432169,117.194125366069,1679.51949623027,188.678327014091,13.5959410458545,131.323482636846,2284.26881957911,663.508401738289,10.2372072843613,12.5320826319175,262.375970567366,1213.55314403863,313.177701290734,2.73189411292377,12.1130356823527,7.03964001707536,71.7590615838088,57.7214668429986,0.0007137949068494906,0.00020062453034945033,0.020646060041315712,0.2470315763034302,0.012078199334821477,0.009486994347966255,0.014168788680953273,0.01844071321411814,0.05265296012559605,0.033766527014229705,0.02917136748796969,0.2006772092260349,0.011330068774112205,0.05282499633760977,0.021648017459364396,0.13276296004709298,0.07609372000669772,1358.1107998411796
86855,86855,SVK,999.0,999,999,999,2018,1.79265825711854,22.532224196874,1.36081472938896,0.11627947925484274,5.92422826593734,11.0625551242356,3.96555188102532,106.440060516723,3.84368544248763,1.79265825711854,1751.80707151028,26.3371657087772,2237.2240198021,244.370209541921,14.0674436984601,119.410253262678,2872.36191315297,647.335651379576,30.1042528699427,28.7833969912205,310.731877310796,723.903281750728,277.387144620465,2.58105031195961,11.9220315943936,13.2095707153213,63.0041722586246,48.1917749501802,0.0005361559006424668,0.0026349573917423927,0.028128314629464978,0.16950476579769608,0.05260419894387227,0.019181664509958573,0.0122987773555628,0.011074073016840632,0.04205884956084394,0.07198778056618342,0.06559957763238576,0.07678562426591458,0.004237708560551073,0.005772918786982713,0.09339207528615671,0.12729958012770487,0.10062349841265404,798.4451070228407
87419,87419,SVN,999.0,999,999,999,2018,1.67528542531331,21.3768454201142,1.53007604131469,0.14297761538197515,8.04904709829374,10.041941747349,4.54343773472476,68.6811083868203,3.87409456765727,1.67528542531331,1107.53069310356,25.1993796941488,2595.30003459115,240.864855138799,14.7665391064757,102.342919562951,2791.31860452117,610.496233114836,8.89411527683677,20.9370125726965,169.871359005034,898.06870102143,353.359673663039,2.62238483830914,11.7249746565095,13.424802340474,73.9235064940783,47.4363953530195,0.0005820587403549866,0.00111502320598478,0.05334262026072749,0.0920992825146785,0.08559704474330616,0.02116257460199376,0.03437892913295912,0.029039693237386918,0.047035341229443674,0.030201673016046284,0.047447959682958875,0.13157021118121928,0.007632903190316455,0.016149597487251845,0.0972450040875452,0.09751489813814364,0.06490757016770778,1179.8851322580615
87983,87983,SWE,999.0,999,999,999,2018,1.94151950469478,19.0130705989568,1.49446041041951,0.2263274767299228,9.9696389885053,10.0620461354293,6.51731599503685,95.37212392127752,5.01264517997276,1.94151950469478,905.485788579633,42.9865398627885,2992.76005919582,312.03219245184,10.0471334326927,188.720366754142,2851.46495812276,820.710556898479,10.9700254388154,20.7709076251845,259.76827389383,1697.64067112931,309.222222491636,2.51999493506345,27.8082826694521,14.3392684866246,74.6866412949084,44.8346819941953,0.0004895127400755884,0.0009155090526791451,0.058661973183810986,0.07641050470477492,0.08457159604111437,0.02168707222205619,0.020333624562889806,0.032798309958048666,0.06509297610647187,0.03022026310706965,0.023385570066101216,0.023371392887469623,0.004774603648834598,0.014289198245807785,0.06829404592340106,0.14091220625389075,0.10746416456558096,1069.8154491333758
88547,88547,SWZ,999.0,999,999,999,2018,1.20347810050123,9.57909680332772,1.08070971026606,0.04109061133489846,5.57891783846863,10.4273973700924,0.332552540081369,79.7279809090571,2.24787657043876,1.20347810050123,1175.4451690519,84.3147181304226,1455.15974478906,275.07677621004,14.5901711197736,92.6413783318485,1832.68847995869,374.276953180056,24.7020291837748,43.7761603900616,150.608083016817,697.276601817954,8.35505665184831,2.54104249640006,10.4802417540473,7.50536567658893,38.6519038494911,61.5954749199736,0.00043937045172403715,0.00025097423206054255,0.017340914340002414,0.255978139141217,0.010502923269564089,0.0004287390040636603,0.00222945239163138,0.0017165065850016613,0.017735081817698346,0.0027453796210844036,4.5365086491745044e-05,0.3674400987226963,0.0060442835856595245,0.009548995532300902,0.04055714154913596,0.14529494936212808,0.08061107397264172,1149.4717435118203
89111,89111,SYC,999.0,999,999,999,2018,1.51441025419415,13.8110463402921,1.23062693908167,0.03861986999255742,7.59839000862856,11.1384469731803,0.317634212781742,98.2488500974313,2.35933284810666,1.51441025419415,1904.28159409181,94.7602369703105,2354.39310547278,306.26436021452,9.48603588452268,105.552099557417,1972.53985198887,474.763518785807,5.21346306103119,23.7161989629862,146.555127538983,705.681991695418,73.4516674689765,2.61483650612072,11.7238761969381,9.51054609670996,66.0818014825038,58.5461915386544,0.0012609632856117243,0.00021014520760352897,0.005895909629095007,0.2140937631973301,0.008994008604993949,0.0017071584348416044,0.007724074119865009,0.1381862564666465,0.014837192677231525,0.010319972750544436,0.030564856583722128,0.1949444922635184,0.007456016377990464,0.015505057257776653,0.053383898199931216,0.17047497929144906,0.08582138565929107,1264.2612528084912
89675,89675,SYR,999.0,999,999,999,2018,1.49192386251262,16.8216455235874,1.89785371081825,0.09466999166310018,12.0757575844122,11.5304944102652,0.139705113247663,99.2561714513305,3.45401716401287,1.49192386251262,1190.14094823659,159.071195653814,3518.14147158354,275.937179817025,15.8269964051477,138.986743362411,3355.59265236236,737.940236592446,12.0557608192129,33.6798532496025,257.856976528132,1185.44038726642,81.761621957751,2.76365080386654,9.751923380802133,13.9124075499936,66.2169673477106,51.780585882117,0.0007413721020508497,0.000486461791288619,0.016492332553392285,0.10835932753912306,0.04453238671130041,0.013236246190323668,0.022314361832980405,0.024671382211707983,0.02832415838841482,0.012980084051588316,0.010697711894320668,0.3411877724173342,0.014713477122302863,0.028655132167539975,0.06314524014412319,0.09799910016981954,0.07679346104928905,1323.3928894692506
90239,90239,TCD,999.0,999,999,999,2018,1.40688311037488,13.0152712484298,1.31255179622306,0.03973809524157608,7.78105893418965,10.2448379542783,2.1335387597185,90.5670433807113,2.04047468425868,1.40688311037488,2538.15598133811,90.2305639720155,2341.29132550202,277.387350999133,17.5527099167963,56.2557004069917,2111.63870676623,527.843670062102,1.95739954572073,15.0170634473733,108.533800803389,959.430554416395,39.7015769994232,2.62892478546458,10.3006642730721,11.5685210093546,49.3016210057401,61.1250209176856,0.0007632415943756058,0.00035715767592494116,0.010445948390527437,0.22910786380417508,0.010225214593301207,0.0010933953951420949,0.007400156761572872,0.043628859022269664,0.0551221894403668,0.007823151568711589,0.10201286794297565,0.29553987184836444,0.016118922148127574,0.012987154162304537,0.029748022309243484,0.06399932145003077,0.07388856665101017,573.3395863226727
90803,90803,TGO,999.0,999,999,999,2018,1.44265593144216,13.6380712631654,1.31165049893803,0.007233123182455443,8.10388015544568,10.6199552401899,2.06474197701116,89.7114063975385,2.17815079274886,1.44265593144216,1757.43882530179,102.56712515893,2325.68553240151,279.366652572707,17.8285346785635,80.9931999606702,2146.74852475708,535.770723552499,28.2336861481122,13.6642757242663,103.680432646351,851.378757985458,169.6419328609,2.66386963584034,10.3375559414124,11.7645034103034,67.1336884339683,59.6743665915738,0.0003620668836009432,0.0003478296339407326,0.003980096851303227,0.5987341052376816,0.002185836438339644,0.0005026581564037751,0.00368386231809861,0.035789401978618775,0.008774896121504797,0.015107979298667435,0.04092019295756513,0.11062528992040407,0.00619185822926577,0.009073261810332585,0.0216153060978534,0.09852633528776189,0.03634589959620231,1506.7369487926505
91367,91367,THA,999.0,999,999,999,2018,1.23634560417712,14.7858054677902,1.3534768527272,0.05704596706213935,2.94753831320693,13.8228672957135,4.27160683809014,40.5433730027052,3.06196498624418,1.23634560417712,393.588146309915,120.207192436263,1378.067708627,190.068676046322,10.77975726884,111.709936366584,4024.33206870577,414.418342730411,23.5382512510844,7.82331536588048,297.650371847876,702.039669490588,303.6598923362,2.50125755672737,11.2334063332979,10.8235821160173,45.885506324195,59.1215941279379,0.0007502706031408184,0.0009916837807693755,0.00590156966969457,0.17351042373407788,0.004980202868736089,0.0014441306557861852,0.026834376157938163,0.03906480046880027,0.032478922235825165,0.009832162404698655,0.015396318672130517,0.355004759055335,0.0011235637355987824,0.03574359366078432,0.007423360688619231,0.14967201071900932,0.08280188382691642,1173.3426401613817
