,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
60899,MEX,999.0,1,999,999,2018,1.30838652649513,13.895367839734,1.40555865523352,212.566596535958,5.60363400145959,6.03579501001626,2.46007105092269,107.954554099588,2.81670375080533,1.30838652649513,815.607522745832,87.6068874942026,2153.66562584154,338.926049892522,14.8539426584612,172.779618635987,2476.46543383158,933.677837296494,15.9585059959637,9.8857864300707,262.130425774044,355.711314965968,45.9585119027391,2.36719312738565,10.4669710997487,10.9571936546311,69.1544413476781,56.7337228846552,0.483752897334396,0.390408059296569,9.1107131910174,299.376559430773,19.2773333493802,14.7359724460212,34.1482890954369,7.64418950357679,43.870264871701,17.8010135132566,5.05792137208962,84.5583971744335,1.8173894129829,39.7380448938613,18.1444828556938,205.211498000023,155.837338760417
61451,MHL,999.0,0,999,999,2018,1.26361113887882,15.55160486136,1.33327181475339,66.3697714316051,8.15465079157443,25.1567756183823,0.402791445447451,67.631599989033,3.3912337180326,1.26361113887882,1058.75677739006,116.460874360016,2498.94345935235,243.429854172111,9.4867546802884,87.997488037331,2737.79564316184,518.79846045858,10.6153591182168,12.167581604261,213.112069560929,964.806059321598,684.749077429672,2.59333922031448,9.05824890098118,14.250769943255,76.0794177543169,57.5664294797226,0.701373593432116,0.261129288189115,9.61749129204686,135.295298154289,7.14307486440304,1.97852162212348,23.5048586659899,47.1153508331,33.7864102636796,13.9438448991928,11.8498066205012,567.550538764341,3.39984856038955,37.9832529499522,15.4191782372826,176.155546822915,99.6485933856276
61463,MHL,999.0,1,999,999,2018,1.25728661538953,15.3270165793489,1.34407732510543,69.4142526642265,7.85822722683964,25.2143830213604,0.405368317764125,76.9889957473841,3.34048768444305,1.25728661538953,1116.55788084276,113.757527136768,2606.21603596,241.779345207411,9.42406983262201,85.8508017968101,2731.11679075472,550.163303123221,15.0850788106054,12.5817806646661,210.135211501385,1046.95838118455,681.651808918071,2.6067410832596,9.056914533543,14.6652268521699,75.0981390067684,58.7950471481141,0.736869865337678,0.250275007478708,10.3253716948352,124.304315859297,9.27741110081071,2.63025190192041,23.8221124734702,51.5305224373376,34.4096034138932,13.6773948170033,12.6683515600428,556.192921092532,3.47233720487812,42.966502588187,16.1108152233627,195.847636894831,125.07060101078
62015,MKD,999.0,0,999,999,2018,2.32604236334229,29.4994508336383,1.46482854721513,192.940387037841,6.55303191955391,9.942743573225012,4.48273731851419,157.52162308961,3.9909074889791,2.32604236334229,1538.37524052094,24.6668824227173,3019.2457351205,314.542719944118,10.8099999458078,93.466881373486,2982.98582822756,819.860716537227,23.7311392943485,35.5108592235341,250.55452889256,1092.88696687158,506.672299612961,2.64790716818472,13.728427954044,11.3512482721202,91.85762962179608,46.3355361685283,0.659703642293061,1.35069275032979,26.0501252317299,254.636420443441,74.2440773056702,31.7680824994058,15.5442200827678,24.9631588764632,53.067535926897,68.1606356625211,49.1035690910852,224.472091337169,12.168835251314,22.0896863193582,153.860396636671,137.952793562117,81.5993598462841
62027,MKD,999.0,1,999,999,2018,2.21186040786159,27.2461081527578,1.4000786916911,202.606728023575,6.04714877207072,9.73144712929534,4.02871217857404,168.075462626755,3.62145698436302,2.21186040786159,1578.01648030774,24.054488578018,2998.98585537463,300.12100304461,10.133854026429,83.9782144247453,2686.57587198367,854.127935523902,22.2867091521213,35.42031162643,235.835724673783,960.542033018063,441.853146708127,2.66571026912898,12.9504866567589,11.7806836675073,85.7496490404914,52.2945600851206,0.680028861593278,1.35106927617922,27.9778910582405,236.796611359318,85.4746225059024,32.4009032456158,14.9789113643882,25.5838596977157,50.2976391379558,57.5106026940403,50.3310971073899,217.0734858215,11.9264086395003,20.1936032603172,137.801104940254,163.170449524846,102.102551367034
62579,MLI,999.0,0,999,999,2018,1.51824503398889,16.0480553319876,1.35900960173347,69.195882519216,10.6453313679716,11.1963984528185,3.98110753777615,87.3915114748295,2.28911428637688,1.51824503398889,1010.81457006781,89.6965598020679,1967.73628201752,355.383673959558,10.6414832650622,72.6108374535117,1974.19145502058,523.910990260649,0.451695487444937,48.4769337092123,137.538790068298,675.969241268897,66.1440356753434,2.62877844235294,13.6451920925189,8.66016198781547,65.3302158985339,60.7874411184844,0.512966407510471,0.213085251870786,16.5434929553219,62.9459912331722,5.72942550330098,0.666004274509555,3.63231591161336,51.1836893222812,18.3930265918749,12.0900310866715,56.5504872639537,173.920896376888,12.8388068878421,14.3847882303986,25.4391042362561,92.41746705010452,72.3669755548877
62591,MLI,999.0,1,999,999,2018,1.52791801372955,15.5674829221585,1.3391324687814,82.2686540721589,10.2784120639111,11.0652296680169,3.956347781032,97.50615846921552,2.11182528150475,1.52791801372955,1071.7173636481,87.0626086510194,2008.75776041282,349.942772234003,10.4606687214902,69.5671544578481,1883.32955051302,523.609306295199,0.535919580889328,49.1884591325673,132.375438420114,700.321049526354,62.3030646554732,2.64510122056703,13.2828013102194,9.09919112846617,62.3112803482341,64.2649080024039,0.525194126217672,0.22024280274633,18.089565421853,60.1190924240172,6.68512950147479,0.823037086784509,4.33044285247409,54.858209495905,22.4689072828234,10.3163515235105,56.5864224102017,185.817231192645,12.9192220820169,15.655838604812,23.3114788835408,89.3704483036792,67.4669521108987
63143,MLT,999.0,0,999,999,2018,1.73024267842716,28.1867955062747,1.79464547595517,215.646052590918,9.35551856398993,10.6745133083831,3.66385350215699,62.3921132694434,4.62492837643791,1.73024267842716,526.620622896677,98.0584653658851,2904.81040277389,298.205143653162,9.915830777717208,190.01627498828,2843.56514205386,951.280327144043,19.1969714388093,22.6244243915825,232.973954491756,1044.07145701705,392.244949594088,2.61017755617116,12.6724626922735,13.1310101639905,87.017795110338,47.7538440807073,0.648022230792619,1.57741448573246,78.0761837651676,241.288693947396,50.8833286686757,21.2140062676847,12.8543546891059,40.6440921437052,66.8068449753463,41.930214724554,84.2346381857068,361.006301495647,6.64232608794136,3.86634381431597,36.8256461917461,80.6751695638309,114.689228652696
63155,MLT,999.0,1,999,999,2018,1.64881143881621,26.8748724648722,1.77209780062035,226.683879358677,8.68364852415968,10.5546726200985,3.52399173717709,62.5766361625339,4.36859322816408,1.64881143881621,544.398517216237,93.8114250607297,2802.02508030058,291.977379258364,9.31893161886989,186.473736294342,2301.79707355176,1054.82703617344,19.6710937136993,24.1561864933172,221.58359133688,1071.39470216649,382.656774136529,2.62631036442658,11.8924914702045,13.9992825722836,81.9291228155813,50.8108054816489,0.702372891625594,1.5265495066011,84.1774261465303,209.894975524075,62.0291844489269,20.3596488053705,11.9953453218113,40.3503002880979,57.1273060854037,33.0487739530687,87.5010540269122,347.27437565717,6.45349882502637,3.46213047659675,33.2399587661049,99.2907671230429,150.433942591012
63707,MMR,999.0,0,999,999,2018,1.274743200289,15.5606464301941,1.3188565750741,83.4856958290934,8.56379595868252,17.1989220150899,4.18702862892332,65.7971064233897,3.16846894716489,1.274743200289,599.225163906753,117.494822478926,2502.21753554137,242.493967145224,9.0330422199509,103.302482842043,2843.3531222194,506.889668182223,5.30704565363398,17.9339214236143,307.622448843098,1091.80527887829,750.863459417206,2.6021843673413,8.1594680224975,13.0871851524686,75.5055796023156,59.1846393215339,0.986175003968961,2.23058414408525,8.53711142225483,136.132491091318,7.02701317414606,1.22296043569935,44.8177951911339,124.180740466756,102.186970612772,40.5368097417862,21.8398737717795,447.566753083377,4.56888990627288,23.5986301864841,7.50498301606531,165.968775269554,71.9772224304779
63719,MMR,999.0,1,999,999,2018,1.27461963152712,15.3957713788787,1.32811981761732,85.7938726324273,8.28357947892007,17.5571411297775,4.33646184504958,74.9679787130584,3.12553857721119,1.27461963152712,636.685215963995,113.451474538812,2617.04849136423,241.465591356602,9.03808467901785,98.2779670019975,2842.47581688835,538.462234640233,9.19891488527388,18.7933258540304,302.433889229635,1183.49574960233,762.103635781495,2.61642098747797,8.12219245623491,13.3884200997339,74.8581945660593,60.4939140105602,1.03886771279424,2.22875222943361,8.97643158927851,122.658007142978,9.13746366650655,1.58665394418439,45.2896191824664,133.833320824427,103.040497469911,38.9525102855939,23.5903491602639,435.456399255621,4.71564225863847,26.8588335349584,7.89915779137475,181.212187996087,86.2890800494161
64271,MNE,999.0,0,999,999,2018,2.67345828096963,36.5040337105395,1.66118508616457,423.048513422126,9.33668193612667,11.2697795372705,5.75650825919107,225.492016705486,4.17075063025174,2.67345828096963,1676.34348374012,26.8500047750067,3582.17118744536,491.293767932601,11.6252921916762,110.189860681928,3318.65143159653,1141.08537680839,21.1846858255917,60.4990808746851,452.828523094936,791.415839615487,474.587681293712,2.5693032391069,9.47778460031688,12.4611821656958,132.850897977281,45.9310834666272,0.699948216123937,1.75056122726043,19.5584279405209,81.9094308585973,92.72857009675488,33.1999853114093,30.1728429125474,52.6744749140958,210.39338857112,73.3210769272164,192.09439574507,102.767586785133,11.3736551425928,31.9813982993403,332.189826296919,125.34101551645,217.097903007144
64283,MNE,999.0,1,999,999,2018,2.53793081385892,33.966229322558,1.59330726036217,443.764670257489,8.58114756616495,10.9676222798881,5.13526117417133,240.691672890209,3.77017309172378,2.53793081385892,1719.01596142906,26.0314423021005,3562.69254901179,470.350612849826,10.9597382174939,98.1378755915255,2999.53229288969,1185.16974262673,19.6843957601837,60.2331141658941,425.356200589431,686.190673174805,407.982140949107,2.5880027776002,8.93400358373241,12.9001670376916,124.144316988757,51.8362380993941,0.721226506684645,1.7766751636127,20.4506007143993,69.1077708869924,106.132876681131,34.1699061074557,29.0267570623849,53.9774423095052,201.654791340795,55.9299482575398,192.303575345141,99.94019814649252,11.0406106286559,29.256066528896,305.496477026103,144.444122891979,273.244744436006
64835,MNG,999.0,0,999,999,2018,2.04057545693005,29.0242455195005,1.30813197098527,150.659146559876,20.2093015958701,14.1537059180518,4.10884879882548,132.039200599563,4.19512834321402,2.04057545693005,1138.90855580735,19.3846239099483,1787.21451394074,236.511089468698,13.8849315157266,76.9405009954854,3975.83438641454,756.299424323141,3.19175173891787,22.6161338770638,330.424613765818,582.675240839628,17.9221993032087,2.52376278636928,16.6205491120635,13.1781636272959,89.4607828295106,46.1060772699656,0.988759220278701,2.03471337763941,43.26816006173,126.517818546346,59.8389049016435,48.2971425224991,105.222121592071,16.2108635258148,84.1277719614512,122.557383582866,100.517792958927,214.958168991557,2.14486304854261,29.6705912131769,157.189870847515,159.597529415926,42.9376688898395
64847,MNG,999.0,1,999,999,2018,1.94798674290603,27.0614746118619,1.25869970403389,157.459926316919,18.7192652880372,13.7878576444356,3.70266792076045,141.073314638,3.79748126102909,1.94798674290603,1173.19239352427,18.9906931058333,1777.64663136062,227.045097433022,13.0936142806725,68.4405730113009,3679.33409003786,789.635059698937,2.79039704473314,22.6600484315025,312.347464159521,515.036946295674,15.3504088526114,2.54429848950059,15.736687331736,13.5882121591029,83.8428234060509,51.9807398670218,1.01777565565618,2.06981531582607,46.0938413171679,112.91984054927,68.7686878447879,49.1876341422516,101.573517133022,16.7127426499351,80.1982756343085,118.858392591945,101.297573081038,208.36593797896,2.13211843557455,27.0115013265343,141.199204246229,182.196663429565,54.3075406621272
65399,MOZ,999.0,0,999,999,2018,1.13031227022455,7.22687736229611,0.711292944976944,25.4299116103891,6.3627634898507,8.66177828534011,1.78800227014131,177.355275054213,1.87689775225453,1.13031227022455,2821.99340494887,101.293696637874,2554.2374236857,387.493006568219,13.2542412765045,88.186233026187,1579.78560450752,366.437420886475,9.74380516703605,31.3013997430379,103.853616157716,690.4597148296,72.6599879407609,2.56637300676006,5.13824602124929,7.31506505322881,50.8532672051194,60.5016532135121,0.777728589035,0.199301715114398,9.41897479962223,71.276543098362,3.46257047404432,0.856070494190442,11.62638717733,39.8503929487756,18.9226471231974,5.48526248387746,17.3604572680462,242.897733725262,10.6586353678521,30.3809635994225,10.772219377183,134.001369493474,96.1267229660249
65411,MOZ,999.0,1,999,999,2018,1.13258701051821,7.0376737523998,0.635433877643419,26.0993714985883,6.13087072557749,8.19633007117145,1.79178382578204,215.051874966451,1.70695182576976,1.13258701051821,3080.55166679651,98.4371304672156,2659.13128467812,400.336300423182,12.5049290051423,86.5181795387335,1444.51077015736,361.557245254206,10.581975518999,32.3582846998562,100.066561261242,720.506842982511,68.2055028599548,2.5772941064244,4.64425143622242,7.5359365815563,45.5308834437786,62.7194526146962,0.657084331444689,0.197461243305836,10.2060873722132,65.9694120059369,3.86089169794432,0.858802663388465,13.0926649632376,40.1309442637587,20.6276645813143,4.79329246160713,17.0541941737723,241.798028835649,10.3968181321631,31.5299819917303,9.03342202624993,142.87484551779,108.236409085077
65963,MRT,999.0,0,999,999,2018,1.37939548749866,13.888811694741,1.29863191844449,62.8057780351562,7.53194299736539,8.85410832064909,4.40479755314799,73.5016134388433,2.47073828799404,1.37939548749866,1223.57743386121,92.80114619343732,1434.04796202905,252.429953775961,7.43800235316931,98.8033724877285,1939.13569236371,482.799845344192,14.9276208629331,49.4720922554094,148.243601031502,501.403306766684,91.09547990005852,2.62569371358295,12.5053162123964,11.6262325819381,56.6464429161739,58.5441091158918,1.24491776629891,0.199918684932256,20.5735901431733,296.051063669732,11.3735412326685,1.093392542418,9.782720954680768,33.0967799536129,17.8325264451996,46.8570158941204,25.9373518633134,303.117554792334,1.79939767732109,18.8549183745603,25.3570448009981,220.049132970861,34.9523031820214
65975,MRT,999.0,1,999,999,2018,1.38409442500928,13.4987826870045,1.27977953609578,66.571088193882,7.25751794726462,8.77132070902009,4.3685753621958,82.0378352908574,2.2750624970553,1.38409442500928,1282.46661166203,88.9995518717604,1464.03493080252,249.56784069394,7.35079786678451,96.0847272956379,1854.99447684298,491.497741782237,15.7090152473679,49.79620825614,142.834913692329,518.754277255448,84.3999197041394,2.63856580834868,12.1228533832053,12.1434034985716,53.9241695415263,62.1320108430785,1.27701052271746,0.198944351958655,22.3984792346947,293.362372564683,12.8913269597778,1.21368834564095,10.7680578317335,34.6280371709903,19.0305753490442,41.9014092523203,25.9533406327555,310.813060496899,1.80348674413116,19.6813703026456,22.9603310783957,226.581630473664,34.7217796548201
66527,MUS,999.0,0,999,999,2018,1.76784643277051,21.0407899738091,1.13747421099253,69.2268916287522,8.5091849951071,8.47918334346087,4.88840061318608,96.2935625866306,2.57707462148731,1.76784643277051,1028.45418963803,100.209938618936,1766.04415579492,312.480312868955,11.409927635554,150.925752038121,1982.22453391918,509.404058508561,14.1067130748394,54.5583706086209,174.750929969633,1370.09853320945,712.000179904985,2.77675818688227,11.3507850584151,9.411106264581488,79.4812627201159,55.5801487977396,0.726566215582911,0.512234602567645,18.5495970896826,683.98428591987,21.07281143983,0.975996486488728,17.3481255537559,45.9548442959779,42.4572453652534,42.2960436027846,75.2238066442609,162.812687428384,9.02493533114189,37.1870518909092,49.9548553223356,172.738228778666,72.827621643492
